23,17
24,17
23,17
22,17
22,18
23,18
22,18
22,17
21,17
21,18
22,18
22,19
22,18
21,18
21,17
21,16
21,15
22,15
22,14
21,14
22,14
22,13
22,14
22,13
22,12
22,11
23,11
22,11
21,11
21,10
21,11
20,11
20,10
21,10
21,9
22,9
22,10
23,10
23,9
24,9
24,8
24,9
24,10
23,10
22,10
22,11
21,11
20,11
21,11
20,11
19,11
20,11
20,10
20,11
19,11
19,10
18,10
17,10
17,9
17,8
17,7
17,6
17,5
17,4
17,3
17,2
17,1
17,0
17,-1
16,-1
16,-2
16,-3
16,-4
12,5
12,4
12,3
12,2
12,1
12,0
11,0
11,-1
11,-2
12,-2
12,-1
12,-2
12,-3
12,-4
11,-4
10,-4
9,-4
9,-5
8,-5
7,-5
7,-6
7,-7
8,-7
8,-6
8,-5
8,-4
8,-5
9,-5
8,-5
8,-6
8,-7
8,-6
9,-6
9,-7
9,-6
8,-6
8,-7
8,-8
8,-7
9,-7
9,-8
10,-8
9,-8
10,-8
10,-9
11,-9
11,-8
11,-9
10,-9
11,-9
11,-10
11,-9
10,-9
10,-8
10,-9
10,-8
11,-8
11,-9
11,-8
10,-8
10,-7
9,-7
8,-7
8,-6
7,-6
6,-6
7,-6
6,-6
7,-6
7,-5
7,-6
6,-6
6,-7
6,-6
7,-6
8,-6
7,-6
7,-7
8,-7
7,-7
8,-7
8,-8
8,-9
7,-9
7,-10
6,-10
5,-10
5,-9
5,-8
5,-7
5,-8
5,-7
6,-7
5,-7
5,-8
5,-9
4,-9
3,-9
3,-8
4,-8
4,-7
5,-7
6,-7
7,-7
7,-8
7,-7
8,-7
7,-7
6,-7
6,-8
16,9
16,8
16,7
16,6
16,5
16,4
16,3
16,2
16,1
16,0
16,-1
16,-2
16,-3
16,-4
16,-5
16,-6
16,-7
16,-8
16,-9
16,-10
16,-11
16,-12
16,-11
15,-11
15,-12
15,-11
16,-11
15,-11
15,-10
16,-10
16,-9
16,-8
17,-8
17,-7
17,-6
18,-6
17,-6
17,-7
17,-8
17,-9
18,-9
19,-9
19,-8
34,16
34,15
33,15
33,14
32,14
32,13
33,13
34,13
33,13
34,13
34,12
33,12
32,12
32,11
33,11
33,12
33,11
33,12
32,12
32,13
32,14
33,14
33,15
34,15
33,15
33,16
32,16
32,15
31,15
31,14
32,14
31,14
30,14
31,14
31,15
31,14
32,14
31,14
31,13
31,12
31,11
31,10
31,9
31,8
31,7
31,6
32,6
33,6
34,6
33,6
33,5
33,4
33,3
33,2
33,1
33,0
-9,-26
-9,-27
-9,-28
-9,-29
-9,-30
-9,-31
-9,-30
-8,-30
-9,-30
-10,-30
-9,-30
-9,-31
-8,-31
-8,-30
-8,-31
-8,-32
-8,-33
-8,-32
-8,-31
-8,-30
-8,-31
-8,-32
-8,-31
-8,-32
-7,-32
-8,-32
-8,-31
-8,-30
-9,-30
-8,-30
-9,-30
-9,-31
-10,-31
-10,-30
-10,-31
-10,-32
-9,-32
-10,-32
-10,-31
-10,-30
-10,-31
-10,-32
-11,-32
-11,-33
-12,-33
-13,-33
-13,-34
-14,-34
-14,-35
-14,-36
-15,-36
-16,-36
-17,-36
-18,-36
-17,-36
-17,-35
-17,-34
-18,-34
-17,-34
-17,-35
-18,-35
-18,-36
-18,-35
-18,-36
-18,-35
-18,-36
-18,-37
-19,-37
-19,-36
-19,-37
-20,-37
-20,-36
-19,-36
-18,-36
-18,-35
-18,-36
-18,-37
-18,-38
-19,-38
-19,-39
-18,-39
-18,-38
-18,-37
-18,-36
-18,-37
-18,-36
-18,-37
-18,-36
-17,-36
-18,-36
-17,-36
-17,-37
-17,-36
-17,-35
-17,-34
-18,-34
-19,-34
-19,-35
-20,-35
-19,-35
24,21
25,21
25,22
25,21
25,22
25,23
25,22
25,23
25,24
26,24
25,24
24,24
24,23
24,22
23,22
23,21
23,22
24,22
23,22
22,22
22,21
21,21
22,21
22,22
22,21
23,21
22,21
23,21
23,22
24,22
23,22
22,22
22,21
21,21
20,21
20,20
20,19
19,19
20,19
20,20
21,20
21,19
22,19
22,18
23,18
22,18
23,18
23,17
23,16
22,16
22,15
22,16
21,16
21,15
20,15
19,15
20,15
20,14
20,15
20,16
21,16
20,16
20,17
20,18
21,18
21,17
21,16
21,15
20,15
20,14
20,13
20,12
20,11
20,10
20,9
20,8
19,8
20,8
20,7
24,18
failed trying again
1,10
3,36
24,18
failed trying again
2,10
3,36
24,19
failed trying again
3,10
3,36
24,18
failed trying again
4,10
3,36
24,18
failed trying again
5,10
3,36
25,18
failed trying again
6,10
3,36
24,18
failed trying again
7,10
3,36
23,18
failed trying again
8,10
3,36
24,18
failed trying again
9,10
3,36
24,18
failed trying again
10,10
3,36
23,19
found space added
24,19
failed trying again
1,10
3,36
24,18
failed trying again
2,10
3,36
24,17
failed trying again
3,10
3,36
23,19
failed trying again
4,10
3,36
24,18
failed trying again
5,10
3,36
24,18
failed trying again
6,10
3,36
24,18
failed trying again
7,10
3,36
24,19
failed trying again
8,10
3,36
23,18
failed trying again
9,10
3,36
24,18
failed trying again
10,10
3,36
25,15
failed trying again
11,10
3,36
22,14
failed cap going up size
0,10
3,36
22,16
failed trying again
1,10
3,36
20,16
failed trying again
2,10
3,36
20,16
failed trying again
3,10
3,36
22,16
failed trying again
4,10
3,36
19,16
found space added
21,16
failed trying again
1,10
3,36
22,16
failed trying again
2,10
3,36
22,13
failed trying again
3,10
3,36
20,14
failed trying again
4,10
3,36
23,16
failed trying again
5,10
3,36
22,17
failed trying again
6,10
3,36
21,16
failed trying again
7,10
3,36
21,16
failed trying again
8,10
3,36
21,17
failed trying again
9,10
3,36
21,15
failed trying again
10,10
3,36
22,15
failed trying again
11,10
3,36
19,14
failed cap going up size
0,10
4,36
19,15
failed trying again
1,10
4,36
19,15
failed trying again
2,10
4,36
22,15
failed trying again
3,10
4,36
21,16
failed trying again
4,10
4,36
22,14
failed trying again
5,10
4,36
19,16
failed trying again
6,10
4,36
20,13
failed trying again
7,10
4,36
21,13
failed trying again
8,10
4,36
20,15
failed trying again
9,10
4,36
22,13
failed trying again
10,10
4,36
20,13
failed trying again
11,10
4,36
21,13
failed cap going up size
0,10
4,36
19,15
failed trying again
1,10
4,36
20,15
failed trying again
2,10
4,36
21,15
failed trying again
3,10
4,36
18,15
found space added
20,14
failed trying again
1,10
4,36
21,14
failed trying again
2,10
4,36
19,13
failed trying again
3,10
4,36
20,14
failed trying again
4,10
4,36
20,16
failed trying again
5,10
4,36
21,15
failed trying again
6,10
4,36
19,12
failed trying again
7,10
4,36
20,15
failed trying again
8,10
4,36
19,16
failed trying again
9,10
4,36
22,14
failed trying again
10,10
4,36
21,12
failed trying again
11,10
4,36
19,13
failed cap going up size
0,10
5,36
21,12
failed trying again
1,10
5,36
21,14
failed trying again
2,10
5,36
19,11
failed trying again
3,10
5,36
25,19
found space added
22,18
failed trying again
1,10
5,36
22,18
failed trying again
2,10
5,36
23,16
failed trying again
3,10
5,36
23,18
failed trying again
4,10
5,36
24,20
found space added
24,20
failed trying again
1,10
5,36
26,20
found space added
25,20
found space added
25,16
failed trying again
1,10
6,36
26,18
found space added
23,17
failed trying again
1,10
6,36
23,15
found space added
22,18
failed trying again
1,10
6,36
27,19
found space added
24,18
failed trying again
1,10
7,36
26,15
found space added
23,19
failed trying again
1,10
7,36
23,16
failed trying again
2,10
7,36
26,16
failed trying again
3,10
7,36
21,16
failed trying again
4,10
7,36
25,16
failed trying again
5,10
7,36
26,18
failed trying again
6,10
7,36
21,18
failed trying again
7,10
7,36
22,15
failed trying again
8,10
7,36
23,19
failed trying again
9,10
7,36
24,20
failed trying again
10,10
7,36
26,15
failed trying again
11,10
7,36
24,20
failed cap going up size
0,10
8,36
20,18
failed trying again
1,10
8,36
22,19
failed trying again
2,10
8,36
25,17
failed trying again
3,10
8,36
25,15
failed trying again
4,10
8,36
24,16
failed trying again
5,10
8,36
23,18
failed trying again
6,10
8,36
26,20
failed trying again
7,10
8,36
23,21
failed trying again
8,10
8,36
26,18
failed trying again
9,10
8,36
27,21
found space added
21,18
failed trying again
1,10
8,36
28,15
found space added
28,5
found space added
19,6
found space added
10,8
failed trying again
1,10
10,36
15,12
failed trying again
2,10
10,36
11,4
found space added
17,12
failed trying again
1,10
10,36
11,11
failed trying again
2,10
10,36
14,9
failed trying again
3,10
10,36
14,7
found space added
12,12
found space added
16,7
failed trying again
1,10
11,36
14,4
found space added
17,2
failed trying again
1,10
12,36
11,3
found space added
14,-1
failed trying again
1,10
12,36
30,8
found space added
5,6
found space added
13,8
failed trying again
1,10
14,36
15,4
found space added
17,10
failed trying again
1,10
14,36
7,1
found space added
11,-1
failed trying again
1,10
15,36
3,8
found space added
13,0
failed trying again
1,10
16,36
9,5
found space added
13,-3
failed trying again
1,10
17,36
15,-1
failed trying again
2,10
17,36
14,7
failed trying again
3,10
17,36
9,-7
failed trying again
4,10
17,36
31,13
failed trying again
5,10
17,36
19,21
found space added
16,14
found space added
30,24
found space added
16,27
found space added
16,9
failed trying again
1,10
20,36
25,15
failed trying again
2,10
20,36
24,18
failed trying again
3,10
20,36
18,21
found space added
16,10
failed trying again
1,10
21,36
24,18
failed trying again
2,10
21,36
16,16
found space added
23,17
failed trying again
1,10
3,36
22,17
failed trying again
2,10
3,36
24,17
failed trying again
3,10
3,36
22,17
failed trying again
4,10
3,36
23,16
failed trying again
5,10
3,36
24,17
failed trying again
6,10
3,36
22,17
failed trying again
7,10
3,36
23,17
failed trying again
8,10
3,36
23,17
failed trying again
9,10
3,36
23,16
failed trying again
10,10
3,36
23,18
failed trying again
11,10
3,36
23,18
failed cap going up size
0,10
3,36
24,17
failed trying again
1,10
3,36
24,18
failed trying again
2,10
3,36
23,17
failed trying again
3,10
3,36
23,17
failed trying again
4,10
3,36
22,18
failed trying again
5,10
3,36
23,17
failed trying again
6,10
3,36
23,17
failed trying again
7,10
3,36
23,16
failed trying again
8,10
3,36
23,18
failed trying again
9,10
3,36
23,16
failed trying again
10,10
3,36
22,18
failed trying again
11,10
3,36
22,17
failed cap going up size
0,10
3,36
24,17
failed trying again
1,10
3,36
23,17
failed trying again
2,10
3,36
22,17
failed trying again
3,10
3,36
23,18
failed trying again
4,10
3,36
22,16
failed trying again
5,10
3,36
24,18
failed trying again
6,10
3,36
23,17
failed trying again
7,10
3,36
23,17
failed trying again
8,10
3,36
23,17
failed trying again
9,10
3,36
22,17
failed trying again
10,10
3,36
23,17
failed trying again
11,10
3,36
24,12
failed cap going up size
0,10
3,36
19,15
failed trying again
1,10
3,36
19,14
failed trying again
2,10
3,36
19,14
failed trying again
3,10
3,36
19,15
failed trying again
4,10
3,36
21,12
failed trying again
5,10
3,36
21,15
failed trying again
6,10
3,36
18,15
failed trying again
7,10
3,36
21,13
failed trying again
8,10
3,36
18,13
failed trying again
9,10
3,36
20,15
failed trying again
10,10
3,36
20,13
failed trying again
11,10
3,36
18,12
failed cap going up size
0,10
4,36
19,14
failed trying again
1,10
4,36
19,15
failed trying again
2,10
4,36
18,14
failed trying again
3,10
4,36
18,12
failed trying again
4,10
4,36
20,11
failed trying again
5,10
4,36
21,13
failed trying again
6,10
4,36
19,15
failed trying again
7,10
4,36
20,12
failed trying again
8,10
4,36
19,14
failed trying again
9,10
4,36
19,12
failed trying again
10,10
4,36
20,14
failed trying again
11,10
4,36
18,13
failed cap going up size
0,10
4,36
18,12
failed trying again
1,10
4,36
18,14
failed trying again
2,10
4,36
20,13
failed trying again
3,10
4,36
19,14
failed trying again
4,10
4,36
19,15
failed trying again
5,10
4,36
21,15
failed trying again
6,10
4,36
18,13
failed trying again
7,10
4,36
16,12
failed trying again
8,10
4,36
18,11
found space added
18,14
failed trying again
1,10
5,36
18,12
failed trying again
2,10
5,36
19,12
failed trying again
3,10
5,36
18,12
failed trying again
4,10
5,36
19,11
failed trying again
5,10
5,36
17,11
failed trying again
6,10
5,36
16,11
failed trying again
7,10
5,36
16,12
failed trying again
8,10
5,36
20,11
failed trying again
9,10
5,36
18,12
failed trying again
10,10
5,36
16,15
found space added
17,10
failed trying again
1,10
5,36
17,10
failed trying again
2,10
5,36
18,12
failed trying again
3,10
5,36
16,12
failed trying again
4,10
5,36
17,12
failed trying again
5,10
5,36
17,11
failed trying again
6,10
5,36
20,12
failed trying again
7,10
5,36
20,13
failed trying again
8,10
5,36
18,11
failed trying again
9,10
5,36
16,14
failed trying again
10,10
5,36
16,13
found space added
19,14
failed trying again
1,10
5,36
19,11
failed trying again
2,10
5,36
21,9
failed trying again
3,10
5,36
19,12
failed trying again
4,10
5,36
17,10
failed trying again
5,10
5,36
15,16
found space added
24,15
failed trying again
1,10
5,36
23,17
failed trying again
2,10
5,36
25,16
failed trying again
3,10
5,36
24,16
failed trying again
4,10
5,36
23,17
failed trying again
5,10
5,36
23,16
failed trying again
6,10
5,36
23,19
failed trying again
7,10
5,36
22,15
failed trying again
8,10
5,36
21,17
failed trying again
9,10
5,36
23,17
failed trying again
10,10
5,36
25,17
failed trying again
11,10
5,36
22,17
failed cap going up size
0,10
6,36
21,19
failed trying again
1,10
6,36
20,20
failed trying again
2,10
6,36
20,17
failed trying again
3,10
6,36
23,19
failed trying again
4,10
6,36
24,15
failed trying again
5,10
6,36
26,19
found space added
24,17
failed trying again
1,10
6,36
21,17
failed trying again
2,10
6,36
25,16
failed trying again
3,10
6,36
23,17
failed trying again
4,10
6,36
22,17
failed trying again
5,10
6,36
25,17
failed trying again
6,10
6,36
24,16
failed trying again
7,10
6,36
21,18
failed trying again
8,10
6,36
21,18
failed trying again
9,10
6,36
25,19
failed trying again
10,10
6,36
24,17
failed trying again
11,10
6,36
20,17
failed cap going up size
0,10
7,36
26,12
found space added
18,7
found space added
19,8
failed trying again
1,10
8,36
14,7
failed trying again
2,10
8,36
17,6
failed trying again
3,10
8,36
17,10
failed trying again
4,10
8,36
12,6
failed trying again
5,10
8,36
14,12
failed trying again
6,10
8,36
17,9
failed trying again
7,10
8,36
18,13
failed trying again
8,10
8,36
14,8
found space added
14,12
failed trying again
1,10
8,36
19,6
failed trying again
2,10
8,36
17,10
failed trying again
3,10
8,36
18,9
found space added
10,8
failed trying again
1,10
9,36
12,5
failed trying again
2,10
9,36
11,4
failed trying again
3,10
9,36
13,12
failed trying again
4,10
9,36
13,7
found space added
16,8
failed trying again
1,10
9,36
12,7
failed trying again
2,10
9,36
10,11
found space added
15,3
found space added
14,7
failed trying again
1,10
10,36
8,17
found space added
23,22
failed trying again
1,10
11,36
17,8
failed trying again
2,10
11,36
16,9
failed trying again
3,10
11,36
15,3
failed trying again
4,10
11,36
7,9
found space added
9,2
found space added
15,5
found space added
5,10
found space added
11,11
failed trying again
1,10
13,36
5,5
found space added
8,5
found space added
6,-3
failed trying again
1,10
14,36
5,-1
failed trying again
2,10
14,36
7,-4
failed trying again
3,10
14,36
10,9
failed trying again
4,10
14,36
10,7
found space added
4,-1
failed trying again
1,10
15,36
6,1
found space added
2,3
found space added
12,-5
failed trying again
1,10
17,36
9,7
found space added
4,2
found space added
6,0
failed trying again
1,10
18,36
3,-2
failed trying again
2,10
18,36
-3,2
failed trying again
3,10
18,36
6,1
failed trying again
4,10
18,36
3,-6
failed trying again
5,10
18,36
5,-10
failed trying again
6,10
18,36
14,-5
failed trying again
7,10
18,36
-5,15
failed trying again
8,10
18,36
24,22
failed trying again
9,10
18,36
31,19
found space added
26,14
found space added
13,9
failed trying again
1,10
20,36
20,14
failed trying again
2,10
20,36
19,11
failed trying again
3,10
20,36
14,16
found space added
25,24
failed trying again
1,10
21,36
21,16
failed trying again
2,10
21,36
33,17
found space added
18,28
found space added
13,9
failed trying again
1,10
24,36
23,25
found space added
23,6
found space added
30,5
found space added
26,17
failed trying again
1,10
3,36
24,18
failed trying again
2,10
3,36
26,19
failed trying again
3,10
3,36
25,18
failed trying again
4,10
3,36
25,18
failed trying again
5,10
3,36
26,18
failed trying again
6,10
3,36
24,19
failed trying again
7,10
3,36
24,18
failed trying again
8,10
3,36
24,18
failed trying again
9,10
3,36
25,17
failed trying again
10,10
3,36
25,18
failed trying again
11,10
3,36
24,18
failed cap going up size
0,10
3,36
25,18
failed trying again
1,10
3,36
25,18
failed trying again
2,10
3,36
24,17
failed trying again
3,10
3,36
24,19
failed trying again
4,10
3,36
24,18
failed trying again
5,10
3,36
25,18
failed trying again
6,10
3,36
25,17
failed trying again
7,10
3,36
25,17
failed trying again
8,10
3,36
25,18
failed trying again
9,10
3,36
26,18
failed trying again
10,10
3,36
24,18
failed trying again
11,10
3,36
25,18
failed cap going up size
0,10
3,36
26,19
failed trying again
1,10
3,36
24,19
failed trying again
2,10
3,36
25,18
failed trying again
3,10
3,36
25,19
failed trying again
4,10
3,36
24,18
failed trying again
5,10
3,36
25,17
failed trying again
6,10
3,36
25,18
failed trying again
7,10
3,36
25,18
failed trying again
8,10
3,36
25,18
failed trying again
9,10
3,36
25,18
failed trying again
10,10
3,36
26,19
failed trying again
11,10
3,36
22,14
failed cap going up size
0,10
3,36
22,13
failed trying again
1,10
3,36
23,15
failed trying again
2,10
3,36
21,13
failed trying again
3,10
3,36
22,15
failed trying again
4,10
3,36
20,16
failed trying again
5,10
3,36
22,15
failed trying again
6,10
3,36
20,19
failed trying again
7,10
3,36
24,18
failed trying again
8,10
3,36
25,19
failed trying again
9,10
3,36
26,17
failed trying again
10,10
3,36
26,18
failed trying again
11,10
3,36
25,18
failed cap going up size
0,10
4,36
24,18
failed trying again
1,10
4,36
26,18
failed trying again
2,10
4,36
25,18
failed trying again
3,10
4,36
26,19
failed trying again
4,10
4,36
24,19
failed trying again
5,10
4,36
26,17
failed trying again
6,10
4,36
24,20
failed trying again
7,10
4,36
25,18
failed trying again
8,10
4,36
26,17
failed trying again
9,10
4,36
25,18
failed trying again
10,10
4,36
24,18
failed trying again
11,10
4,36
25,20
failed cap going up size
0,10
4,36
25,18
failed trying again
1,10
4,36
24,16
failed trying again
2,10
4,36
27,16
found space added
26,17
failed trying again
1,10
5,36
27,19
failed trying again
2,10
5,36
26,17
failed trying again
3,10
5,36
25,17
failed trying again
4,10
5,36
25,19
failed trying again
5,10
5,36
24,18
failed trying again
6,10
5,36
25,16
failed trying again
7,10
5,36
24,16
failed trying again
8,10
5,36
27,12
found space added
20,14
failed trying again
1,10
5,36
19,14
failed trying again
2,10
5,36
19,13
failed trying again
3,10
5,36
18,15
failed trying again
4,10
5,36
21,12
failed trying again
5,10
5,36
19,11
failed trying again
6,10
5,36
20,13
failed trying again
7,10
5,36
19,11
failed trying again
8,10
5,36
21,13
failed trying again
9,10
5,36
22,11
failed trying again
10,10
5,36
18,14
failed trying again
11,10
5,36
19,15
failed cap going up size
0,10
5,36
19,15
failed trying again
1,10
5,36
22,11
failed trying again
2,10
5,36
17,14
found space added
18,14
failed trying again
1,10
6,36
17,15
found space added
22,12
failed trying again
1,10
6,36
16,20
found space added
24,17
failed trying again
1,10
6,36
25,18
failed trying again
2,10
6,36
24,17
failed trying again
3,10
6,36
25,17
failed trying again
4,10
6,36
28,18
found space added
24,18
failed trying again
1,10
7,36
27,18
found space added
24,16
failed trying again
1,10
7,36
25,17
failed trying again
2,10
7,36
25,16
failed trying again
3,10
7,36
25,15
failed trying again
4,10
7,36
27,21
failed trying again
5,10
7,36
24,21
failed trying again
6,10
7,36
25,18
failed trying again
7,10
7,36
27,16
failed trying again
8,10
7,36
23,21
failed trying again
9,10
7,36
25,18
failed trying again
10,10
7,36
26,16
failed trying again
11,10
7,36
25,19
failed cap going up size
0,10
8,36
24,20
failed trying again
1,10
8,36
22,18
failed trying again
2,10
8,36
25,17
failed trying again
3,10
8,36
29,9
found space added
14,13
found space added
14,12
failed trying again
1,10
9,36
14,12
failed trying again
2,10
9,36
18,13
failed trying again
3,10
9,36
12,13
found space added
17,11
failed trying again
1,10
9,36
20,12
failed trying again
2,10
9,36
18,5
found space added
14,13
failed trying again
1,10
9,36
20,12
failed trying again
2,10
9,36
20,10
failed trying again
3,10
9,36
18,8
found space added
15,13
found space added
14,11
failed trying again
1,10
11,36
14,3
found space added
8,9
found space added
14,10
failed trying again
1,10
12,36
14,6
found space added
19,3
found space added
17,3
failed trying again
1,10
13,36
8,6
found space added
9,6
found space added
4,1
found space added
13,-3
failed trying again
1,10
15,36
7,7
found space added
14,5
found space added
1,6
found space added
8,0
failed trying again
1,10
17,36
11,1
found space added
3,0
failed trying again
1,10
18,36
7,0
failed trying again
2,10
18,36
15,3
failed trying again
3,10
18,36
11,-6
failed trying again
4,10
18,36
-1,-2
failed trying again
5,10
18,36
11,-5
failed trying again
6,10
18,36
15,7
found space added
11,-8
failed trying again
1,10
19,36
4,-6
failed trying again
2,10
19,36
13,-6
failed trying again
3,10
19,36
13,0
failed trying again
4,10
19,36
5,-11
failed trying again
5,10
19,36
30,22
found space added
16,15
failed trying again
1,10
20,36
18,16
found space added
15,12
failed trying again
1,10
21,36
27,15
found space added
15,18
found space added
35,27
found space added
30,28
found space added
31,7
failed trying again
1,10
26,36
34,17
found space added
220,-1
25,19
220,-1
25,19
220,-1
25,19
220,-1
25,19
222,-1
25,19
224,-1
25,19
232,-1
25,19
237,-1
25,19
247,-1
25,19
256,-1
25,19
264,-1
25,19
268,-1
25,19
270,-1
25,19
275,-1
25,19
277,-1
25,19
281,-1
25,19
282,-1
25,19
283,-1
25,19
286,-1
25,19
287,-1
25,19
291,-1
25,19
291,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
290,-1
25,19
291,-1
25,19
294,-1
25,19
301,-1
25,19
311,-1
25,19
346,-1
25,19
1,-1
23,19
16,-1
23,19
19,-1
23,19
25,-1
23,19
29,-1
23,19
33,-1
23,19
40,-1
23,19
43,-1
23,19
49,-1
23,19
52,-1
23,19
56,-1
23,19
63,-1
23,19
66,-1
23,19
70,-1
23,19
80,-1
23,19
86,-1
23,19
97,-1
24,18
100,-1
24,18
107,-1
24,18
109,-1
24,18
114,-1
24,18
116,-1
24,18
118,-1
24,18
122,-1
24,18
123,-1
24,18
125,-1
24,18
129,-1
24,18
132,-1
24,18
139,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
144,-1
24,18
145,-1
24,18
149,-1
24,18
151,-1
24,18
153,-1
24,18
165,-1
24,18
175,-1
24,18
203,-1
25,19
212,-1
25,19
217,-1
25,19
223,-1
25,19
224,-1
25,19
225,-1
25,19
229,-1
25,19
239,-1
25,19
244,-1
25,19
249,-1
25,19
256,-1
25,19
260,-1
25,19
266,-1
25,19
268,-1
25,19
270,-1
25,19
273,-1
25,19
275,-1
25,19
281,-1
25,19
286,-1
25,19
291,-1
25,19
296,-1
25,19
297,-1
25,19
299,-1
25,19
305,-1
25,19
311,-1
25,19
329,-1
25,19
338,-1
25,19
345,-1
25,19
354,-1
25,19
358,-1
25,19
5,-1
23,19
9,-1
23,19
14,-1
23,19
14,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
17,-1
23,19
18,-1
23,19
17,-1
23,19
13,-1
23,19
10,-1
23,19
357,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
355,-1
25,19
360,-1
2,-1
23,19
4,-1
23,19
352,-1
25,19
296,-1
25,19
238,-1
25,19
232,-1
25,19
229,-1
25,19
227,-1
25,19
227,-1
25,19
227,-1
25,19
227,-1
25,19
230,-1
25,19
230,-1
25,19
250,-1
25,19
263,-1
25,19
270,-1
25,19
286,-1
25,19
292,-1
25,19
296,-1
25,19
305,-1
25,19
309,-1
25,19
316,-1
25,19
320,-1
25,19
330,-1
25,19
334,-1
25,19
339,-1
25,19
350,-1
25,19
355,-1
25,19
4,-1
23,19
8,-1
23,19
10,-1
23,19
12,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
13,-1
23,19
19,-1
23,19
27,-1
23,19
45,-1
23,19
52,-1
23,19
64,-1
23,19
70,-1
23,19
75,-1
23,19
82,-1
23,19
86,-1
23,19
94,-1
24,18
100,-1
24,18
104,-1
24,18
111,-1
24,18
115,-1
24,18
122,-1
24,18
124,-1
24,18
126,-1
24,18
131,-1
24,18
132,-1
24,18
135,-1
24,18
139,-1
24,18
154,-1
24,18
163,-1
24,18
173,-1
24,18
182,-1
25,19
188,-1
25,19
190,-1
25,19
191,-1
25,19
193,-1
25,19
201,-1
25,19
